cod_mun;cod_escola;zona;esfera;horas_aula_9ano_2019
2400703;24074160;Urbana;Municipal;4,5
2400802;24026522;Urbana;Estadual;4,5
2400802;24026760;Urbana;Municipal;4,5
2400802;24277312;Urbana;Privada;4,5
2400901;24022144;Urbana;Estadual;4,5
2400901;24022268;Urbana;Municipal;4
2401008;24004219;Urbana;Privada;4,5
2401008;24004251;Urbana;Estadual;4,5
2401008;24004278;Urbana;Estadual;4,5
2401008;24004294;Urbana;Estadual;8,8
2401008;24004308;Rural;Estadual;4,5
2401008;24004910;Rural;Municipal;4,5
2401008;24004987;Rural;Municipal;4,5
2401008;24005304;Urbana;Municipal;4,5
2401008;24005681;Urbana;Privada;4,5
2401008;24068241;Urbana;Municipal;4
2401008;24071595;Urbana;Estadual;4,5
2401008;24080578;Rural;Estadual;4,5
2401107;24000132;Urbana;Estadual;4,5
2401107;24000140;Urbana;Estadual;4,5
2401107;24000175;Urbana;Estadual;4,5
2401107;24000337;Rural;Municipal;4,5
2401107;24000400;Urbana;Municipal;4,5
2401107;24000442;Rural;Municipal;4,5
2401107;24000477;Urbana;Municipal;4,5
2401107;24000493;Urbana;Privada;4,5
2401206;24060798;Urbana;Estadual;4,5
2401206;24060844;Rural;Municipal;4,5
2401206;24060917;Urbana;Municipal;4,5
2401206;24060968;Rural;Municipal;4,5
2401305;24007340;Urbana;Municipal;4,5
2401305;24007439;Rural;Municipal;4,5
2401305;24068039;Urbana;Estadual;4,5
2401404;24061000;Urbana;Estadual;4,5
2401404;24061077;Urbana;Municipal;4,3
2401453;24000612;Rural;Municipal;3,5
2401453;24000655;Rural;Estadual;4,5
2401453;24000710;Urbana;Municipal;4
2401453;24000922;Urbana;Privada;4
2401453;24074802;Urbana;Privada;4
2401453;24081612;Urbana;Privada;4
2401503;24039535;Urbana;Municipal;4
2401602;24037842;Urbana;Estadual;4,5
2401602;24037940;Urbana;Municipal;4,5
2401651;24030619;Urbana;Municipal;4,5
2401651;24030864;Rural;Municipal;4,5
2401701;24044695;Urbana;Municipal;4
2401701;24044709;Urbana;Estadual;4,5
2401701;24282316;Urbana;Municipal;4
2401800;24044962;Urbana;Estadual;4,5
2401800;24045152;Urbana;Municipal;4,5
2401800;24085464;Urbana;Privada;4,5
2401800;24122203;Urbana;Municipal;4,5
2401859;24026026;Urbana;Estadual;4,5
2401859;24026069;Urbana;Municipal;4,5
2401859;24026077;Urbana;Municipal;4,5
2401909;24026883;Urbana;Estadual;4,5
2401909;24082023;Urbana;Municipal;4
2402006;24031372;Urbana;Privada;4,5
2402006;24031470;Urbana;Privada;5,3
2402006;24031496;Urbana;Estadual;4,5
2402006;24031500;Rural;Estadual;4,5
2402006;24031518;Urbana;Estadual;4,5
2402006;24031550;Urbana;Estadual;4,5
2402006;24031585;Urbana;Estadual;4,5
2402006;24031593;Rural;Estadual;4,5
2402006;24031704;Urbana;Estadual;4,5
2402006;24031828;Rural;Estadual;4,5
2402006;24032204;Urbana;Municipal;4,5
2402006;24032239;Urbana;Municipal;4,3
2402006;24032247;Urbana;Municipal;4
2402006;24032328;Rural;Municipal;4,5
2402006;24032441;Urbana;Estadual;8,8
2402006;24032549;Urbana;Privada;4,5
2402006;24032573;Urbana;Privada;4,5
2402006;24063258;Urbana;Municipal;4,5
2402006;24064378;Urbana;Municipal;4,5
2402006;24064521;Urbana;Municipal;4,5
2402006;24068500;Urbana;Privada;4,5
2402006;24070890;Urbana;Privada;4,5
2402006;24079286;Urbana;Privada;4,5
2402006;24080276;Urbana;Municipal;4,5
2402006;24081078;Urbana;Privada;4,5
2402006;24087220;Urbana;Privada;4,3
2402105;24039608;Urbana;Estadual;4,5
2402105;24039667;Urbana;Municipal;4,3
2402105;24039756;Urbana;Municipal;4,3
2402105;24067679;Rural;Municipal;4,3
2402105;24070220;Rural;Municipal;4,3
2402105;24070238;Urbana;Municipal;4,3
2402204;24061123;Rural;Municipal;4,3
2402204;24061158;Urbana;Privada;4,7
2402204;24061239;Urbana;Estadual;4,5
2402204;24061247;Rural;Estadual;4,5
2402204;24061263;Urbana;Estadual;4,5
2402204;24061336;Rural;Municipal;4,3
2402204;24061433;Urbana;Municipal;4,3
2402204;24061441;Urbana;Municipal;4,3
2402204;24061506;Urbana;Privada;4
2402303;24005843;Urbana;Estadual;4,3
2402303;24005878;Urbana;Estadual;4,5
2402303;24006173;Rural;Municipal;4,3
2402303;24006190;Rural;Municipal;4,3
2402303;24006238;Urbana;Municipal;4,5
2402303;24006262;Urbana;Municipal;4,3
2402303;24006378;Rural;Municipal;4,3
2402303;24006432;Rural;Municipal;4,3
2402303;24006475;Urbana;Privada;4,3
2402303;24063223;Rural;Municipal;4,3
2402303;24071080;Urbana;Privada;4
2402303;24081280;Urbana;Privada;4
2402303;24286303;Urbana;Municipal;4,5
2402402;24034940;Urbana;Estadual;4,3
2402402;24035025;Rural;Municipal;4,5
2402402;24035084;Urbana;Municipal;4,5
2402501;24010278;Urbana;Estadual;4,5
2402501;24010324;Urbana;Municipal;4,3
2402501;24010430;Rural;Municipal;4,3
2402600;24052060;Rural;Municipal;4,5
2402600;24052078;Urbana;Privada;4,5
2402600;24052086;Rural;Estadual;4,5
2402600;24052094;Urbana;Estadual;9
2402600;24052140;Urbana;Estadual;4,5
2402600;24052175;Urbana;Estadual;4,5
2402600;24052248;Urbana;Municipal;4,5
2402600;24052256;Rural;Municipal;4,5
2402600;24052353;Rural;Municipal;4,5
2402600;24052426;Rural;Municipal;4,5
2402600;24052434;Urbana;Municipal;4,5
2402600;24052450;Urbana;Municipal;4,5
2402600;24052574;Urbana;Municipal;4,5
2402600;24052671;Rural;Municipal;4,5
2402600;24064076;Urbana;Privada;4,5
2402600;24066397;Urbana;Privada;4,5
2402600;24086029;Urbana;Municipal;4,5
2402600;24086703;Urbana;Privada;4,3
2402600;24088315;Rural;Estadual;4,5
2402709;24028428;Rural;Estadual;4,5
2402709;24028444;Urbana;Estadual;4,5
2402709;24028541;Rural;Municipal;4,5
2402709;24028657;Urbana;Municipal;4,5
2402709;24028711;Urbana;Municipal;4,5
2402808;24039934;Urbana;Municipal;4
2402808;24039950;Urbana;Estadual;4,5
2402907;24012440;Rural;Municipal;4,5
2402907;24012513;Urbana;Municipal;4,5
2402907;24105201;Rural;Municipal;4,5
2403004;24035130;Urbana;Municipal;4,5
2403103;24035440;Urbana;Municipal;4,5
2403103;24035467;Urbana;Privada;4,5
2403103;24035475;Urbana;Privada;4,5
2403103;24035491;Rural;Estadual;4,5
2403103;24035505;Urbana;Municipal;4,5
2403103;24035521;Urbana;Estadual;4,5
2403103;24035645;Rural;Municipal;4,5
2403103;24035661;Urbana;Municipal;4,5
2403103;24035670;Rural;Municipal;4,5
2403103;24035718;Urbana;Municipal;4,5
2403103;24035742;Urbana;Municipal;4,5
2403103;24035777;Urbana;Estadual;4,5
2403103;24036099;Urbana;Privada;4,4
2403103;24076058;Urbana;Privada;4,5
2403103;24081124;Urbana;Privada;4,5
2403202;24013242;Rural;Municipal;8
2403202;24099805;Urbana;Municipal;8
2403251;24055670;Urbana;Municipal;4,5
2403251;24055794;Urbana;Estadual;4,5
2403251;24055859;Urbana;Estadual;4,5
2403251;24055867;Rural;Estadual;4,5
2403251;24055883;Urbana;Municipal;4,5
2403251;24055930;Urbana;Municipal;4,5
2403251;24055980;Urbana;Municipal;4,5
2403251;24056065;Urbana;Municipal;4,5
2403251;24056073;Urbana;Municipal;4,5
2403251;24056243;Urbana;Privada;4,8
2403251;24056278;Urbana;Privada;4,5
2403251;24063606;Urbana;Privada;0,5
2403251;24064270;Urbana;Municipal;4,5
2403251;24064955;Urbana;Estadual;4,5
2403251;24065676;Urbana;Estadual;4,5
2403251;24068403;Urbana;Municipal;4,5
2403251;24068411;Urbana;Privada;5,3
2403251;24069035;Urbana;Privada;4,8
2403251;24075906;Urbana;Municipal;4,5
2403251;24079308;Urbana;Privada;4,5
2403251;24079391;Urbana;Privada;4,3
2403251;24079863;Urbana;Municipal;4,5
2403251;24080411;Urbana;Privada;4,6
2403251;24080446;Urbana;Municipal;4,5
2403251;24080462;Urbana;Privada;4,8
2403251;24082082;Urbana;Municipal;4,5
2403251;24082139;Urbana;Municipal;4,5
2403251;24083399;Urbana;Municipal;4,5
2403251;24083453;Urbana;Privada;5,4
2403251;24083550;Urbana;Privada;5,4
2403251;24084255;Urbana;Municipal;4,5
2403251;24084549;Urbana;Municipal;4,5
2403251;24084840;Urbana;Municipal;4,5
2403251;24085073;Urbana;Privada;4,5
2403251;24085499;Urbana;Privada;5,3
2403251;24085936;Urbana;Privada;4
2403251;24085944;Urbana;Privada;4
2403251;24086436;Urbana;Privada;4,5
2403251;24086770;Urbana;Privada;4,5
2403251;24087181;Urbana;Privada;4,5
2403251;24098000;Urbana;Municipal;4,5
2403251;24098205;Urbana;Municipal;4,5
2403251;24098400;Urbana;Municipal;4,5
2403251;24098604;Urbana;Municipal;4,5
2403251;24134201;Urbana;Privada;4,3
2403251;24281301;Urbana;Privada;5,3
2403251;24287326;Urbana;Privada;4,5
2403251;24294314;Urbana;Municipal;4,5
2403251;24298301;Urbana;Municipal;4,5
2403251;24298310;Urbana;Municipal;4,5
2403251;24298328;Urbana;Municipal;4,5
2403251;24344320;Urbana;Privada;4,4
2403301;24013307;Urbana;Estadual;4,5
2403301;24073490;Urbana;Municipal;4,3
2403400;24036145;Urbana;Estadual;4,5
2403400;24036307;Urbana;Municipal;4,5
2403509;24061530;Urbana;Estadual;4,5
2403509;24061549;Urbana;Estadual;4,5
2403509;24061719;Urbana;Municipal;4
2403509;24061743;Rural;Municipal;3
2403608;24056340;Urbana;Estadual;4,5
2403608;24056391;Urbana;Estadual;4,5
2403608;24056405;Rural;Estadual;4,5
2403608;24056480;Urbana;Municipal;4,5
2403608;24056502;Urbana;Municipal;4,5
2403608;24056529;Urbana;Municipal;4,5
2403608;24056561;Rural;Municipal;4,5
2403608;24056596;Urbana;Municipal;4,5
2403608;24056634;Urbana;Municipal;4,5
2403608;24067121;Rural;Municipal;4,5
2403608;24083704;Urbana;Privada;4,1
2403608;24087750;Urbana;Privada;4,5
2403608;24088030;Urbana;Privada;4
2403707;24006670;Urbana;Municipal;4,3
2403707;24070580;Urbana;Estadual;4,5
2403756;24026816;Urbana;Estadual;4,5
2403756;24026824;Urbana;Municipal;4,5
2403806;24028800;Urbana;Estadual;4,5
2403806;24063851;Urbana;Privada;4,5
2403806;24078620;Rural;Municipal;4,5
2403806;24084522;Urbana;Municipal;4,3
2403905;24016497;Urbana;Estadual;4,5
2403905;24068322;Urbana;Municipal;8,5
2404002;24022632;Urbana;Estadual;4,5
2404002;24022756;Urbana;Municipal;4,5
2404101;24025259;Urbana;Municipal;4,3
2404200;24061760;Urbana;Privada;4,8
2404200;24061786;Urbana;Estadual;4,5
2404200;24061980;Urbana;Municipal;4
2404200;24062090;Urbana;Municipal;4
2404200;24062103;Rural;Municipal;4
2404200;24073873;Urbana;Municipal;4
2404309;24006777;Urbana;Municipal;4,3
2404309;24006823;Urbana;Estadual;4,3
2404309;24006963;Rural;Municipal;4,3
2404309;24007072;Rural;Municipal;4,3
2404309;24007102;Urbana;Privada;4,3
2404309;24063860;Urbana;Privada;4,3
2404408;24000957;Urbana;Estadual;4,5
2404408;24000965;Urbana;Estadual;4,5
2404408;24001074;Rural;Municipal;4
2404408;24068314;Urbana;Municipal;4,5
2404507;24025321;Urbana;Municipal;4,5
2404507;24063347;Rural;Municipal;4,5
2404507;24084077;Urbana;Privada;4,5
2404606;24045195;Rural;Estadual;4,5
2404606;24045411;Rural;Municipal;8,5
2404606;24045420;Urbana;Municipal;4,5
2404606;24080160;Rural;Municipal;4,5
2404705;24010510;Urbana;Estadual;4,5
2404705;24010642;Rural;Municipal;4,3
2404705;24010669;Rural;Municipal;4,3
2404705;24010715;Rural;Municipal;4,5
2404705;24010723;Rural;Municipal;4,5
2404705;24010839;Urbana;Privada;4,3
2404705;24074900;Rural;Municipal;4,3
2404705;24080179;Rural;Municipal;4,3
2404705;24144223;Urbana;Municipal;4,8
2404804;24068330;Urbana;Municipal;4,5
2404853;24010545;Urbana;Estadual;4,5
2404853;24010804;Urbana;Municipal;4,5
2404903;24016772;Urbana;Municipal;4,5
2404903;24071064;Urbana;Privada;4,3
2405009;24040185;Urbana;Municipal;4,3
2405108;24038105;Urbana;Estadual;4,5
2405108;24038148;Urbana;Municipal;4,5
2405207;24008060;Urbana;Estadual;4,5
2405207;24008230;Urbana;Municipal;4,5
2405207;24075108;Rural;Municipal;4
2405306;24045756;Urbana;Municipal;4,5
2405306;24045780;Rural;Municipal;4
2405405;24040436;Urbana;Estadual;4,5
2405405;24040673;Urbana;Municipal;4,5
2405504;24027200;Urbana;Municipal;4
2405603;24032930;Urbana;Municipal;4,5
2405603;24078077;Rural;Privada;4,5
2405702;24036420;Urbana;Estadual;4,5
2405702;24036617;Urbana;Municipal;4,5
2405702;24065650;Urbana;Estadual;4,5
2405702;24073334;Urbana;Municipal;4,5
2405702;24075957;Urbana;Municipal;4,5
2405702;24084433;Urbana;Privada;4
2405801;24038253;Urbana;Estadual;4,5
2405801;24038261;Urbana;Estadual;4,5
2405801;24038385;Urbana;Municipal;4,5
2405801;24038415;Urbana;Municipal;4,3
2405801;24038628;Rural;Municipal;4,5
2405801;24038725;Rural;Municipal;3,8
2405801;24082449;Urbana;Privada;4,3
2405801;24086428;Urbana;Privada;4
2405801;24087017;Urbana;Privada;4,5
2405900;24066770;Urbana;Municipal;4,5
2406007;24016934;Urbana;Estadual;4,5
2406007;24016969;Urbana;Municipal;4,3
2406007;24017124;Rural;Municipal;4,5
2406106;24010928;Urbana;Estadual;4,5
2406106;24010979;Rural;Estadual;4,5
2406106;24011002;Rural;Estadual;4,5
2406106;24011363;Urbana;Municipal;4,5
2406106;24011398;Urbana;Municipal;4,5
2406106;24011452;Urbana;Privada;4,5
2406155;24050261;Urbana;Municipal;4,5
2406155;24050288;Urbana;Municipal;4,5
2406155;24064556;Rural;Municipal;4,5
2406205;24045810;Urbana;Estadual;4,5
2406205;24063207;Urbana;Municipal;4,5
2406304;24045926;Urbana;Estadual;4,5
2406304;24046000;Rural;Municipal;4,5
2406304;24064190;Urbana;Privada;4
2406304;24070068;Urbana;Municipal;4,5
2406403;24040843;Urbana;Estadual;4,5
2406403;24040860;Rural;Municipal;4
2406403;24040932;Urbana;Municipal;4
2406502;24029424;Urbana;Estadual;4,5
2406502;24029491;Urbana;Municipal;4,5
2406502;24029564;Rural;Municipal;4,3
2406502;24029637;Rural;Municipal;4,5
2406502;24081710;Urbana;Privada;4,5
2406601;24046108;Urbana;Estadual;4,5
2406601;24046159;Urbana;Municipal;4,5
2406601;24046256;Rural;Municipal;4,5
2406601;24063355;Rural;Municipal;4,5
2406700;24027286;Urbana;Estadual;4,5
2406700;24027405;Urbana;Municipal;4,3
2406809;24040967;Urbana;Estadual;4,5
2406809;24041050;Rural;Municipal;4
2406809;24041181;Urbana;Municipal;4
2406809;24041190;Rural;Municipal;4
2406908;24023094;Urbana;Estadual;4,5
2406908;24023159;Rural;Municipal;4
2406908;24087912;Urbana;Municipal;4
2407005;24013595;Urbana;Estadual;4,5
2407005;24071765;Urbana;Municipal;4,5
2407005;24183202;Urbana;Privada;4
2407104;24052744;Urbana;Municipal;4,5
2407104;24052752;Urbana;Municipal;4,5
2407104;24052876;Rural;Municipal;4,5
2407104;24052914;Urbana;Estadual;4,5
2407104;24052949;Urbana;Estadual;4,5
2407104;24052973;Urbana;Estadual;4,5
2407104;24052981;Urbana;Estadual;4,5
2407104;24053007;Urbana;Estadual;4,5
2407104;24053104;Urbana;Municipal;4,5
2407104;24053147;Rural;Municipal;4,5
2407104;24053260;Urbana;Municipal;4,5
2407104;24053287;Rural;Municipal;4,5
2407104;24053309;Rural;Municipal;4,5
2407104;24053368;Rural;Municipal;4,5
2407104;24053457;Rural;Municipal;4,5
2407104;24053481;Rural;Municipal;4,5
2407104;24053554;Urbana;Privada;4,5
2407104;24073652;Urbana;Privada;4,3
2407104;24073695;Urbana;Estadual;4,5
2407104;24073709;Urbana;Estadual;4,5
2407104;24073938;Urbana;Privada;4,5
2407104;24076716;Urbana;Municipal;4,5
2407104;24079634;Urbana;Privada;4,5
2407104;24079669;Urbana;Privada;4,5
2407104;24081698;Urbana;Privada;4,8
2407203;24025461;Urbana;Privada;4,3
2407203;24025550;Urbana;Estadual;4,5
2407203;24025577;Urbana;Estadual;4,5
2407203;24025585;Urbana;Estadual;4,5
2407203;24025623;Rural;Municipal;4,3
2407203;24025631;Urbana;Municipal;4,5
2407203;24025682;Urbana;Municipal;4,5
2407203;24025690;Urbana;Municipal;4,3
2407203;24025810;Urbana;Privada;4,5
2407203;24063231;Rural;Municipal;4,5
2407252;24013587;Urbana;Estadual;4,5
2407252;24014087;Urbana;Municipal;4,5
2407302;24017221;Urbana;Estadual;4,5
2407302;24080675;Urbana;Municipal;4,3
2407401;24023191;Urbana;Municipal;4,5
2407401;24023221;Urbana;Estadual;4,5
2407401;24023230;Rural;Estadual;4,5
2407401;24023469;Rural;Municipal;4,5
2407500;24050598;Rural;Municipal;4,5
2407500;24050610;Rural;Municipal;4,5
2407500;24050636;Urbana;Municipal;4,5
2407500;24050709;Rural;Municipal;4,5
2407500;24081175;Rural;Municipal;4
2407609;24008354;Urbana;Municipal;4,5
2407609;24008389;Urbana;Estadual;4,5
2407708;24062200;Urbana;Estadual;4,5
2407708;24062227;Urbana;Estadual;4,5
2407708;24062260;Urbana;Municipal;4,5
2407708;24070858;Urbana;Municipal;4,5
2407807;24046302;Urbana;Municipal;10
2407807;24046515;Rural;Municipal;10
2407807;24046531;Rural;Municipal;10
2407807;24046558;Urbana;Municipal;10
2407807;24046566;Rural;Municipal;10
2407807;24046639;Rural;Municipal;10
2407906;24041327;Urbana;Municipal;4
2408003;24001155;Urbana;Estadual;4,5
2408003;24001171;Urbana;Privada;5,3
2408003;24001180;Urbana;Estadual;4,5
2408003;24001260;Urbana;Privada;5,9
2408003;24001279;Urbana;Privada;4,8
2408003;24001295;Urbana;Privada;4,3
2408003;24001660;Urbana;Privada;5
2408003;24001724;Urbana;Estadual;4,3
2408003;24001759;Urbana;Privada;4
2408003;24001775;Urbana;Municipal;4,3
2408003;24001872;Urbana;Estadual;4,5
2408003;24001902;Rural;Estadual;4,3
2408003;24001910;Urbana;Estadual;4,4
2408003;24001929;Urbana;Municipal;4,3
2408003;24001970;Urbana;Estadual;4,5
2408003;24002011;Urbana;Estadual;4,5
2408003;24002127;Urbana;Estadual;4,5
2408003;24002151;Urbana;Estadual;4,5
2408003;24002186;Urbana;Estadual;4,5
2408003;24002208;Urbana;Estadual;4,3
2408003;24002232;Urbana;Estadual;4,3
2408003;24002240;Urbana;Estadual;4,5
2408003;24002259;Urbana;Estadual;4,5
2408003;24002267;Urbana;Estadual;4,5
2408003;24002283;Urbana;Estadual;4,5
2408003;24002291;Urbana;Estadual;4,5
2408003;24002305;Urbana;Estadual;4,5
2408003;24002356;Urbana;Estadual;4,5
2408003;24002364;Urbana;Estadual;4,5
2408003;24002380;Urbana;Estadual;4,5
2408003;24002402;Urbana;Estadual;4,5
2408003;24002410;Urbana;Estadual;4,5
2408003;24002429;Urbana;Estadual;4,5
2408003;24002445;Urbana;Estadual;4,5
2408003;24002453;Urbana;Estadual;4,5
2408003;24002526;Urbana;Privada;6,2
2408003;24002593;Urbana;Municipal;4,3
2408003;24002658;Urbana;Municipal;4,3
2408003;24002674;Urbana;Municipal;4,3
2408003;24002712;Urbana;Municipal;4,3
2408003;24002747;Urbana;Municipal;4,3
2408003;24002763;Rural;Municipal;4,3
2408003;24002836;Rural;Municipal;4,3
2408003;24002852;Rural;Municipal;4,3
2408003;24002860;Rural;Municipal;4,3
2408003;24003107;Rural;Municipal;4,3
2408003;24003131;Rural;Municipal;4,3
2408003;24003166;Urbana;Municipal;4,3
2408003;24003182;Rural;Municipal;4,3
2408003;24003204;Urbana;Municipal;4,3
2408003;24003212;Urbana;Municipal;4,3
2408003;24003220;Urbana;Municipal;4,3
2408003;24003298;Urbana;Municipal;4,3
2408003;24003310;Urbana;Privada;4,5
2408003;24003409;Urbana;Estadual;4,3
2408003;24003417;Urbana;Privada;4,3
2408003;24003425;Urbana;Privada;4,3
2408003;24003492;Urbana;Privada;4,5
2408003;24003581;Urbana;Privada;5,3
2408003;24003638;Urbana;Privada;4,5
2408003;24003646;Urbana;Privada;4,3
2408003;24003662;Urbana;Privada;4,8
2408003;24003727;Urbana;Privada;4,3
2408003;24064459;Urbana;Estadual;4,3
2408003;24065170;Rural;Municipal;4,3
2408003;24066788;Urbana;Estadual;4,5
2408003;24068810;Urbana;Privada;4,3
2408003;24069736;Urbana;Estadual;4,5
2408003;24069914;Urbana;Privada;4,3
2408003;24070408;Urbana;Municipal;4,3
2408003;24071811;Urbana;Estadual;4,5
2408003;24072516;Urbana;Municipal;4,3
2408003;24073784;Urbana;Privada;4
2408003;24073792;Urbana;Privada;4,3
2408003;24074675;Urbana;Privada;4,5
2408003;24079570;Urbana;Municipal;4,3
2408003;24079588;Urbana;Municipal;4,3
2408003;24081647;Urbana;Privada;5,3
2408003;24081663;Urbana;Privada;4,3
2408003;24082511;Rural;Municipal;4,3
2408003;24085812;Rural;Municipal;4,3
2408003;24086401;Urbana;Privada;4,5
2408003;24086606;Urbana;Privada;4,4
2408003;24087882;Urbana;Privada;5,3
2408003;24088153;Urbana;Privada;4,3
2408003;24284335;Urbana;Privada;4,8
2408102;24056740;Urbana;Estadual;4,5
2408102;24056758;Urbana;Privada;5,3
2408102;24056782;Urbana;Privada;5,6
2408102;24057010;Urbana;Privada;4,7
2408102;24057061;Urbana;Privada;4,5
2408102;24057096;Urbana;Privada;5,6
2408102;24057126;Urbana;Privada;5,3
2408102;24057134;Urbana;Privada;5,5
2408102;24057169;Urbana;Privada;4
2408102;24057193;Urbana;Privada;4,5
2408102;24057207;Urbana;Privada;5,3
2408102;24057444;Urbana;Privada;5,3
2408102;24057525;Urbana;Privada;5,3
2408102;24057576;Urbana;Estadual;4,5
2408102;24057584;Urbana;Estadual;4,5
2408102;24057592;Urbana;Estadual;4,5
2408102;24057606;Urbana;Estadual;4,5
2408102;24057657;Urbana;Estadual;4,5
2408102;24057690;Urbana;Estadual;4,5
2408102;24057703;Urbana;Estadual;4,5
2408102;24057711;Urbana;Estadual;4,5
2408102;24057738;Urbana;Estadual;4,5
2408102;24057762;Urbana;Estadual;4,5
2408102;24057789;Urbana;Estadual;4,5
2408102;24057800;Urbana;Estadual;4,5
2408102;24057819;Urbana;Estadual;4,5
2408102;24057851;Urbana;Estadual;4,5
2408102;24057894;Urbana;Estadual;4,8
2408102;24057908;Urbana;Estadual;8,8
2408102;24057916;Urbana;Estadual;4,5
2408102;24057940;Urbana;Estadual;4,5
2408102;24057975;Urbana;Estadual;4,5
2408102;24057991;Urbana;Estadual;4,5
2408102;24058017;Urbana;Estadual;4,5
2408102;24058033;Urbana;Estadual;4,5
